Date,SiteId,BeamId,Latitude,Longitude
5/28/2018,VSAT007,4,37.7601035,-49.11775158
5/22/2018,VSAT009,5,-64.23655266,8.592380048
5/19/2018,VSAT021,4,80.10557075,-22.13911481
5/26/2018,VSAT001,3,-81.21753084,-34.38777617
5/26/2018,VSAT018,1,6.915442035,87.87679258
5/23/2018,VSAT014,5,-51.04286621,77.38597492
5/22/2018,VSAT021,2,-48.46443236,31.86313826
5/25/2018,VSAT001,4,-64.84870127,-44.95429834
5/19/2018,VSAT019,6,-29.29567137,-39.58925407
5/26/2018,VSAT004,4,-82.23275489,32.98019382
5/23/2018,VSAT019,1,21.70726354,-16.92929278
5/24/2018,VSAT023,1,-72.55373561,62.39718817
5/20/2018,VSAT004,1,15.78125504,-48.86143125
5/21/2018,VSAT014,2,40.76208256,-20.96273295
5/19/2018,VSAT012,4,46.92697423,52.01356381
5/24/2018,VSAT021,1,-51.0740494,30.68035766
5/22/2018,VSAT010,5,41.93410907,-55.65657749
5/27/2018,VSAT015,3,45.48811745,13.13330623
5/22/2018,VSAT019,5,-5.414753755,24.21574083
5/19/2018,VSAT015,5,-73.36364163,18.48174865
5/26/2018,VSAT005,6,12.44069059,64.41208616
5/23/2018,VSAT023,4,89.07334598,12.71269281
5/20/2018,VSAT016,6,21.08841001,95.84305292
5/21/2018,VSAT016,5,-89.18767061,-5.925005745
5/25/2018,VSAT008,1,42.80250316,-74.31918216
5/19/2018,VSAT010,6,-11.29146414,94.28254764
5/24/2018,VSAT021,5,-94.70800529,-51.34787644
5/24/2018,VSAT011,1,-38.76141348,19.00221935
5/20/2018,VSAT015,3,59.55475839,59.77989965
5/19/2018,VSAT014,5,16.51909622,67.65859877
5/24/2018,VSAT001,3,27.13005343,-95.4702781
5/28/2018,VSAT001,4,84.97674135,80.04394279
5/23/2018,VSAT013,1,45.75999792,-23.97647634
5/21/2018,VSAT011,4,34.08258847,-46.32783642
5/25/2018,VSAT003,2,16.36659404,-94.0431786
5/26/2018,VSAT015,2,66.80421805,0.537290338
5/23/2018,VSAT006,3,-19.93884701,22.36061197
5/22/2018,VSAT008,3,-17.14993806,-58.29775033
5/26/2018,VSAT001,1,8.346254885,7.134056727
5/28/2018,VSAT022,3,-91.60284271,-9.861399894
5/25/2018,VSAT009,3,84.8557064,-78.53705629
5/22/2018,VSAT008,1,-80.49367293,-34.84893601
5/23/2018,VSAT002,4,-1.647426958,78.0840337
5/21/2018,VSAT005,4,-52.73232664,74.06665603
5/28/2018,VSAT015,1,86.26710536,-41.81886583
5/21/2018,VSAT018,6,83.25394737,-91.45943187
5/21/2018,VSAT004,6,-94.40977886,25.64409888
5/28/2018,VSAT006,4,-83.36918794,-29.30044284
5/24/2018,VSAT022,4,50.38764036,-72.28120286
5/23/2018,VSAT010,2,-5.993707414,95.50520083
5/28/2018,VSAT002,5,-54.01259204,-51.03930611
5/23/2018,VSAT022,4,67.38157818,-80.16236628
5/20/2018,VSAT002,4,-71.3962139,-27.0488047
5/25/2018,VSAT003,4,-23.68621203,-41.82565881
5/24/2018,VSAT014,3,20.45072179,-9.671442659
5/22/2018,VSAT012,4,-30.02974969,-65.28276512
5/28/2018,VSAT021,3,-54.14261567,-46.05698756
5/21/2018,VSAT011,6,-36.81333395,68.49227542
5/21/2018,VSAT021,1,53.56926335,-11.60064067
5/28/2018,VSAT001,3,-69.2321184,42.30395672
5/23/2018,VSAT018,4,39.49820094,-88.70858471
5/27/2018,VSAT007,5,25.12216971,87.03175452
5/19/2018,VSAT013,3,83.13934643,-72.29653946
5/26/2018,VSAT019,5,-55.75640661,88.19809625
5/27/2018,VSAT012,4,53.36526523,-64.36421316
5/22/2018,VSAT011,3,-11.16097789,60.05095693
5/22/2018,VSAT005,6,-78.8363671,-17.0529169
5/23/2018,VSAT018,5,81.21126339,46.90595288
5/25/2018,VSAT023,1,46.58382933,-63.30003686
5/23/2018,VSAT015,5,-24.30847177,49.66138264
5/20/2018,VSAT012,5,-97.95339458,-90.62237684
5/25/2018,VSAT021,1,-23.89195241,53.93370417
5/23/2018,VSAT013,5,-23.56285691,-81.0646767
5/28/2018,VSAT009,2,-69.17123936,49.12012278
5/27/2018,VSAT019,1,-55.28101045,95.34403493
5/22/2018,VSAT007,5,-66.18688631,41.43897713
5/22/2018,VSAT016,2,61.11366685,-89.31640269
5/27/2018,VSAT017,4,73.49356963,40.62718753
5/19/2018,VSAT003,4,-48.97479729,2.381623189
5/24/2018,VSAT017,5,14.18573613,-70.97052671
5/21/2018,VSAT002,6,82.33060864,-57.82779963
5/27/2018,VSAT011,6,-26.23389046,-94.52263896
5/28/2018,VSAT001,5,96.74985197,85.71856326
5/22/2018,VSAT007,4,11.6735344,87.29228949
5/19/2018,VSAT002,4,91.96462884,-79.66736141
5/21/2018,VSAT021,1,63.90529573,97.37565515
5/27/2018,VSAT023,2,-41.59375509,24.32240431
5/28/2018,VSAT019,1,93.669751,-58.89287731
5/24/2018,VSAT014,4,-65.49802225,54.96471293
5/25/2018,VSAT007,4,33.92449839,-26.19560057
5/24/2018,VSAT010,5,-42.41125071,-98.4449186
5/24/2018,VSAT018,4,-83.28872487,-22.48230916
5/20/2018,VSAT007,5,-47.6865125,7.828112324
5/25/2018,VSAT003,2,77.56525429,-87.08407387
5/20/2018,VSAT004,4,-28.54278022,-80.55670971
5/26/2018,VSAT011,5,49.83472003,35.95889956
5/26/2018,VSAT018,4,77.62203701,-92.33317247
5/25/2018,VSAT002,6,-20.79580183,-56.28823102
5/19/2018,VSAT016,5,-8.234487135,-92.68594948
5/26/2018,VSAT002,3,-22.75946693,-43.47950546
5/20/2018,VSAT011,4,10.84127532,49.07659748
5/26/2018,VSAT023,5,-47.70740542,-63.98225911
5/19/2018,VSAT015,1,-19.38805446,-51.70360183
5/25/2018,VSAT007,5,-17.62570208,45.72046794
5/24/2018,VSAT019,2,-35.58141851,48.02006635
5/27/2018,VSAT010,6,-94.17159552,-80.36624405
5/21/2018,VSAT004,6,87.4724053,81.05601215
5/28/2018,VSAT023,5,64.56089015,87.637892
5/20/2018,VSAT006,3,-89.43413724,-55.51963552
5/20/2018,VSAT008,2,81.45811338,19.17766343
5/23/2018,VSAT004,5,-40.802601,-21.80799535
5/19/2018,VSAT012,3,-82.3391118,-72.93098504
5/20/2018,VSAT013,3,70.56300795,50.04512387
5/19/2018,VSAT010,1,-77.01802697,23.76498421
5/25/2018,VSAT014,3,-66.43078246,-98.83525429
5/24/2018,VSAT021,4,-68.54564899,-59.17877332
5/24/2018,VSAT011,2,84.33714442,-17.85302871
5/20/2018,VSAT018,2,-6.493927636,64.16379548
5/20/2018,VSAT009,5,-96.20685521,-92.36369389
5/20/2018,VSAT017,6,-12.85393919,-64.42912736
5/26/2018,VSAT017,2,50.68613027,50.41907664
5/25/2018,VSAT021,4,-73.52316381,-74.02107947
5/24/2018,VSAT013,6,-94.41602003,-58.68446753
5/26/2018,VSAT016,2,-52.76852208,18.28531889
5/20/2018,VSAT011,2,92.87516526,-41.84892786
5/20/2018,VSAT005,1,-49.0186095,60.62147712
5/24/2018,VSAT021,6,-14.07898297,-1.766642094
5/21/2018,VSAT001,4,22.36209425,-18.07575902
5/22/2018,VSAT017,6,39.9278473,-87.46626468
5/19/2018,VSAT012,4,13.44256968,43.18654135
5/23/2018,VSAT013,3,16.76087214,37.87930388
5/22/2018,VSAT005,1,66.78067928,-36.77982161
5/24/2018,VSAT023,6,71.52592144,-94.04077484
5/20/2018,VSAT012,4,-88.88487201,-77.20854815
5/20/2018,VSAT011,2,-37.64666654,81.02066354
5/26/2018,VSAT017,3,-12.14267072,20.08642117
5/25/2018,VSAT014,1,93.71877567,10.81297779
5/27/2018,VSAT021,6,-55.70396769,36.38521336
5/19/2018,VSAT022,2,-94.84046806,16.4694275
5/25/2018,VSAT008,5,34.96861679,-53.00109817
5/25/2018,VSAT009,3,-58.78901359,-9.451620805
5/22/2018,VSAT016,5,-87.21584463,-22.29888656
5/24/2018,VSAT009,5,-97.42099768,1.254964025
5/25/2018,VSAT002,2,59.01880428,-13.38692038
5/24/2018,VSAT001,2,-75.32408253,-30.44240891
5/22/2018,VSAT002,3,-52.85879852,-96.38104728
5/21/2018,VSAT003,5,3.517201784,-62.10836416
5/25/2018,VSAT010,6,-41.8547165,59.80539566
5/24/2018,VSAT005,6,64.70349488,75.05910867
5/26/2018,VSAT017,3,-51.91725063,25.4544277
5/26/2018,VSAT011,4,-22.8310521,50.17340559
5/27/2018,VSAT016,1,-10.40995129,-18.02717102
5/24/2018,VSAT011,2,-59.83304786,-55.05362164
5/26/2018,VSAT023,6,51.5214202,80.01434346
5/25/2018,VSAT010,3,-39.00733592,-74.24649598
5/23/2018,VSAT016,2,-73.90756263,13.80296371
5/28/2018,VSAT011,2,-71.46022888,75.28705987
5/20/2018,VSAT004,6,77.88466025,-0.082783874
5/22/2018,VSAT017,4,-47.53927651,26.14032695
5/23/2018,VSAT014,3,56.9346428,73.69344393
5/28/2018,VSAT009,5,45.47334761,51.91269445
5/23/2018,VSAT017,4,-44.85575883,-42.1722184
5/19/2018,VSAT001,1,61.44802374,17.17534406
5/19/2018,VSAT015,5,67.26894098,19.25929933
5/23/2018,VSAT009,1,64.15888294,-89.63975479
5/28/2018,VSAT005,3,-57.83618411,-87.17838229
5/27/2018,VSAT013,4,15.74037803,41.40745435
5/22/2018,VSAT014,1,34.66296241,26.18860658
5/20/2018,VSAT022,1,15.05413155,24.58252048
5/20/2018,VSAT023,5,-82.6641151,-81.96696689
5/21/2018,VSAT001,3,-23.606304,-76.03124971
5/20/2018,VSAT006,5,-79.83226876,70.65342936
5/23/2018,VSAT003,4,-80.62448871,83.07982346
5/28/2018,VSAT016,1,-80.08826644,-49.95583267
5/23/2018,VSAT001,6,54.92625364,12.95280556
5/20/2018,VSAT007,1,53.28195801,65.48954647
5/28/2018,VSAT020,6,77.92261401,-48.70039534
5/23/2018,VSAT016,6,-58.67372848,-8.1978504
5/25/2018,VSAT023,3,-80.85689601,-7.448406948
5/25/2018,VSAT021,3,-52.36093797,21.14445943
5/21/2018,VSAT004,6,15.06474423,84.46135438
5/20/2018,VSAT017,6,-45.97055612,-68.65051068
5/26/2018,VSAT004,4,5.346469749,-71.08250943
5/21/2018,VSAT005,3,-49.76296626,59.79884765
5/21/2018,VSAT007,2,-88.43430898,68.12258899
5/26/2018,VSAT021,4,37.56493737,35.23086166
5/20/2018,VSAT013,4,83.61796041,-96.36942859
5/24/2018,VSAT011,4,61.43124792,-29.71814677
5/20/2018,VSAT016,3,36.84416606,0.224593771
5/25/2018,VSAT013,1,-21.34923163,58.1714247
5/25/2018,VSAT004,3,5.879896299,5.898480445
5/27/2018,VSAT002,5,15.79483523,-2.915664318
5/27/2018,VSAT003,2,-46.36338226,-63.70806901
5/20/2018,VSAT022,6,92.09543009,-68.62305293
5/24/2018,VSAT006,6,-48.07008286,-35.70337625
5/26/2018,VSAT023,5,-87.78417071,-48.97359106
5/23/2018,VSAT012,6,77.74244052,55.45502295
5/27/2018,VSAT015,4,-93.53943045,-48.23171577
5/27/2018,VSAT019,2,52.5101048,-74.60825305
5/23/2018,VSAT023,4,-18.83928002,-19.21745267
5/23/2018,VSAT004,5,4.955226116,97.52768265
5/26/2018,VSAT006,6,-57.1580004,-92.54868098
5/28/2018,VSAT004,2,-84.12457909,-98.54123032
5/25/2018,VSAT015,2,-28.0718187,-95.73663107
5/25/2018,VSAT011,6,-54.87556979,47.99279327
5/24/2018,VSAT022,5,-21.83557702,47.01307631
5/24/2018,VSAT013,4,-38.19515405,85.8605218
5/28/2018,VSAT021,6,86.98082798,-43.43857263
5/23/2018,VSAT011,6,53.74597629,95.84182594
5/20/2018,VSAT015,4,-41.63455496,10.87242301
5/26/2018,VSAT002,4,4.108584962,76.33975392
5/23/2018,VSAT010,1,95.21945469,-46.73202827
5/28/2018,VSAT009,5,-13.28467449,38.13712831
5/21/2018,VSAT022,6,-17.95259002,69.31456423
5/19/2018,VSAT022,6,-73.94656289,-58.45079108
5/27/2018,VSAT009,4,-4.829643562,-88.12356155
5/21/2018,VSAT018,5,96.26335617,-50.20971241
5/24/2018,VSAT011,6,70.72068526,-71.51968546
5/22/2018,VSAT014,3,7.827114803,-17.74214738
5/28/2018,VSAT008,3,38.27311047,49.68945983
5/28/2018,VSAT018,6,8.735229969,-15.24397497
5/27/2018,VSAT008,3,-52.18067237,67.04185566
5/24/2018,VSAT007,4,-75.71908069,-36.78900203
5/25/2018,VSAT023,5,-15.42196896,-88.38295485
5/20/2018,VSAT023,2,-77.45642668,71.63162092
5/21/2018,VSAT001,6,88.79397104,-28.88881459
5/19/2018,VSAT017,5,16.80158857,1.848403545
5/28/2018,VSAT018,5,-84.3046776,9.997031493
5/26/2018,VSAT022,3,64.98063723,-35.8250663
5/27/2018,VSAT017,4,56.2970864,-76.77032823
5/24/2018,VSAT001,4,29.21854455,84.97757822
5/22/2018,VSAT001,3,-42.40811401,-12.35221052
5/24/2018,VSAT012,5,-23.00172215,21.97568324
5/24/2018,VSAT006,1,85.99251819,-96.2976929
5/24/2018,VSAT011,2,88.29933867,-92.06148143
5/27/2018,VSAT011,2,-11.61584736,-46.29369188
5/20/2018,VSAT014,3,69.97254015,15.55337771
5/27/2018,VSAT011,1,60.02027068,-26.65741837
5/26/2018,VSAT001,6,6.270428917,-93.71603438
5/27/2018,VSAT001,2,60.63564379,-54.92197152
5/24/2018,VSAT020,3,15.76338475,-43.98210035
5/25/2018,VSAT019,5,93.70723208,24.96751066
5/21/2018,VSAT007,1,-0.131608721,-97.1982489
5/28/2018,VSAT017,6,-35.301223,-77.16107186
5/25/2018,VSAT003,4,-72.89362889,-15.54624935
5/25/2018,VSAT011,5,60.9857466,-52.3590295
5/24/2018,VSAT006,3,-21.52053314,-5.997658498
5/20/2018,VSAT005,1,17.76323902,30.42620915
5/27/2018,VSAT019,1,-23.07725414,49.12392529
5/26/2018,VSAT004,6,93.10192609,0.521778775
5/20/2018,VSAT008,3,14.62343082,50.30854719
5/26/2018,VSAT010,4,-15.96750438,-11.23921591
5/21/2018,VSAT014,2,73.28006504,58.14627785
5/24/2018,VSAT015,5,-74.61510788,-38.02717525
5/21/2018,VSAT017,4,-96.68675569,-36.08548096
5/21/2018,VSAT008,5,-41.06640276,97.2830008
5/26/2018,VSAT004,4,0.275550156,95.73777313
5/25/2018,VSAT016,2,26.02403572,46.28392207
5/20/2018,VSAT007,4,15.89769266,81.01827229
5/22/2018,VSAT003,6,94.17209743,-17.02190298
5/19/2018,VSAT005,5,21.15945041,64.01294188
5/25/2018,VSAT021,5,-95.93735117,-95.59535366
5/21/2018,VSAT001,6,-55.16626726,29.72445562
5/20/2018,VSAT009,5,-4.049468467,-25.98977085
5/19/2018,VSAT022,6,29.4231375,-43.5163866
5/27/2018,VSAT005,4,-29.58662637,-88.90224399
5/21/2018,VSAT009,2,62.34317202,21.44467792
5/28/2018,VSAT005,3,27.15526008,-53.04069409
5/22/2018,VSAT020,3,33.48149969,-42.71612382
5/28/2018,VSAT016,2,44.56915993,-8.245361919
5/27/2018,VSAT003,4,82.20433211,39.64646354
5/28/2018,VSAT004,5,97.15044778,-54.42935652
5/25/2018,VSAT016,4,48.6103286,-47.33937069
5/22/2018,VSAT004,2,-14.35581154,-80.67114576
5/24/2018,VSAT023,3,-24.05140041,25.24891507
5/28/2018,VSAT001,6,82.48101872,39.01124598
5/27/2018,VSAT023,4,-82.84817865,-19.9378295
5/26/2018,VSAT021,1,-24.05645701,47.89013287
5/23/2018,VSAT003,4,6.93155642,-36.02022493
5/27/2018,VSAT003,4,-88.42148011,0.750180015
5/24/2018,VSAT013,1,-87.57665008,-28.09303951
5/19/2018,VSAT014,1,28.8442737,9.212821551
5/24/2018,VSAT007,3,-6.734323471,-89.77013465
5/19/2018,VSAT006,5,81.0772174,48.96935475
5/25/2018,VSAT013,5,11.19405742,-19.24940717
5/19/2018,VSAT011,6,4.333468443,38.50903042
5/21/2018,VSAT012,2,63.44678731,47.48180382
5/24/2018,VSAT006,1,9.285677036,-35.53536708
5/21/2018,VSAT011,3,86.01395076,80.94302917
5/21/2018,VSAT003,3,-1.546098133,2.976258127
5/21/2018,VSAT019,6,95.9166273,51.59285471
5/25/2018,VSAT013,1,-72.65762975,69.42054476
5/26/2018,VSAT001,3,4.921111913,-69.58654337
5/24/2018,VSAT009,1,-32.46440058,-55.58696326
5/20/2018,VSAT009,2,-66.93478411,79.23543585
5/27/2018,VSAT007,6,45.43593789,-32.53385529
5/24/2018,VSAT002,6,-30.87464926,-41.73053965
5/24/2018,VSAT013,6,83.00017574,-59.12237746
5/26/2018,VSAT021,1,-85.26268522,-95.73020916
5/26/2018,VSAT019,1,-98.359545,2.426049685
5/19/2018,VSAT012,3,-40.75633081,-66.82736254
5/24/2018,VSAT007,3,6.180385451,-28.12903811
5/24/2018,VSAT015,6,-32.02644563,-48.575948
5/24/2018,VSAT017,6,85.87747069,82.20943113
5/22/2018,VSAT005,6,92.73014967,46.57468313
5/23/2018,VSAT023,1,-75.46096265,1.395936219
5/27/2018,VSAT004,3,42.75938575,74.60690299
5/25/2018,VSAT008,4,61.25369465,-68.08842941
5/19/2018,VSAT013,3,73.08389582,-60.01752676
5/26/2018,VSAT020,6,65.53216134,-1.890086853
5/23/2018,VSAT021,5,5.958368614,-63.73667249
5/26/2018,VSAT004,1,88.67595163,86.69748475
5/21/2018,VSAT014,5,-20.58109511,-38.75886328
5/27/2018,VSAT009,6,40.00083144,85.43286695
5/23/2018,VSAT018,6,6.61366597,-76.26632982
5/23/2018,VSAT020,6,82.62014814,-21.85754481
5/21/2018,VSAT001,2,-35.17580482,-32.69022283
5/21/2018,VSAT016,4,-24.10490683,-12.18182773
5/22/2018,VSAT007,2,-48.28778468,-8.135924481
5/28/2018,VSAT002,5,-64.66711303,28.68587139
5/23/2018,VSAT020,1,-19.99110353,79.66093755
5/21/2018,VSAT005,2,27.78730354,-8.550528148
5/22/2018,VSAT019,3,-73.4248878,67.30421977
5/27/2018,VSAT023,1,89.2829387,76.03142906
5/23/2018,VSAT009,4,73.56783848,-79.66552275
5/21/2018,VSAT008,5,-90.30212833,77.82824067
5/19/2018,VSAT009,2,-35.51288546,-76.9455119
5/19/2018,VSAT005,5,25.7176227,-7.939318426
5/26/2018,VSAT011,6,89.89145836,-14.26161308
5/26/2018,VSAT019,4,87.01997044,-35.66093374
5/20/2018,VSAT008,6,-42.65616068,-35.51005425
5/20/2018,VSAT010,1,52.13390694,38.29684483
5/25/2018,VSAT012,2,23.53465492,82.21579691
5/20/2018,VSAT004,2,-3.358429164,-53.98226753
5/24/2018,VSAT016,4,-77.6069453,-35.46387017
5/24/2018,VSAT008,2,93.86473532,69.19490186
5/19/2018,VSAT010,5,-2.842795418,89.34246869
5/24/2018,VSAT021,2,6.46455117,-8.073799795
5/27/2018,VSAT015,5,39.02079585,-94.73099084
5/25/2018,VSAT007,3,54.78745741,98.74416261
5/24/2018,VSAT002,3,3.364672837,-82.50731302
5/28/2018,VSAT017,2,-90.23687337,-33.01268611
5/27/2018,VSAT013,6,27.93699232,55.14790215
5/22/2018,VSAT013,1,-57.15245012,-94.59767046
5/27/2018,VSAT008,3,-32.00492365,45.97938655
5/28/2018,VSAT022,5,-62.0900098,-47.09418932
5/28/2018,VSAT021,5,19.70624387,-18.38979906
5/23/2018,VSAT010,1,-28.2560586,-23.41223096
5/23/2018,VSAT005,2,-15.66236125,-97.09882446
5/25/2018,VSAT012,5,-42.08983908,40.32898818
5/24/2018,VSAT012,6,68.71479353,-44.3473239
5/24/2018,VSAT003,5,-72.77099244,74.43689273
5/25/2018,VSAT001,3,48.27411579,37.79047417
5/25/2018,VSAT022,4,-33.55078538,-61.62404825
5/20/2018,VSAT015,1,86.32818712,32.76787147
5/22/2018,VSAT003,4,69.21398639,-63.23114043
5/25/2018,VSAT022,5,-11.30748824,20.5577924
5/28/2018,VSAT005,4,-46.4872722,51.84892378
5/22/2018,VSAT021,6,72.93508966,-1.133039932
5/25/2018,VSAT015,6,-90.7926815,-3.136049575
5/28/2018,VSAT005,1,-23.71621178,12.316586
5/21/2018,VSAT002,2,70.43483984,-20.70371622
5/19/2018,VSAT022,1,-50.7519443,76.00334539
5/25/2018,VSAT010,2,67.06956361,53.77526163
5/21/2018,VSAT013,5,34.29668639,15.17767606
5/23/2018,VSAT020,4,-19.57726909,5.710536528
5/26/2018,VSAT015,3,-74.7678479,-10.29992457
5/26/2018,VSAT003,2,6.392765285,33.62258192
5/19/2018,VSAT010,6,-21.52894252,57.20425895
5/28/2018,VSAT015,1,31.18447265,22.47288206
5/27/2018,VSAT002,1,-37.83257372,-94.67942744
5/21/2018,VSAT001,3,71.8845135,53.75148593
5/27/2018,VSAT019,3,56.67375324,67.59361119
5/28/2018,VSAT023,2,73.43281265,18.542642
5/19/2018,VSAT012,3,-67.11735306,95.58759469
5/19/2018,VSAT017,3,-90.04962511,-20.34157094
5/20/2018,VSAT023,1,-84.94553143,66.3670504
5/23/2018,VSAT012,1,-3.761151578,22.70741671
5/19/2018,VSAT007,3,75.4489647,65.41654308
5/22/2018,VSAT021,4,-92.30464511,51.58974409
5/25/2018,VSAT005,4,90.14396541,-44.74484643
5/19/2018,VSAT023,3,-81.33852237,42.39943367
5/20/2018,VSAT012,6,-51.91861715,28.86924956
5/21/2018,VSAT023,6,27.85361921,-73.74216444
5/20/2018,VSAT013,2,37.90848717,25.09094565
5/27/2018,VSAT012,5,-28.09808484,-94.85383508
5/24/2018,VSAT022,3,-79.36180105,82.35243859
5/28/2018,VSAT005,1,-36.65984049,73.9158346
5/21/2018,VSAT010,6,51.36301537,66.1687138
5/25/2018,VSAT014,2,43.11367281,-19.14378206
5/21/2018,VSAT001,6,-64.89804919,82.08412561
5/21/2018,VSAT015,1,-62.16756183,44.43477234
5/19/2018,VSAT016,4,55.5514872,75.48502386
5/23/2018,VSAT007,1,-71.91212581,-41.80678695
5/24/2018,VSAT018,5,95.90477695,-94.3060827
5/21/2018,VSAT016,5,-6.907974502,61.23508055
5/20/2018,VSAT017,3,-51.81373212,-55.94811209
5/27/2018,VSAT016,4,48.57431709,67.5357462
5/23/2018,VSAT001,2,-1.953272373,-22.25935651
5/27/2018,VSAT003,2,-16.45379603,1.125003236
5/28/2018,VSAT003,5,81.88824557,81.88591801
5/20/2018,VSAT006,5,90.60308028,-48.06780052
5/24/2018,VSAT014,1,-50.63644667,-33.01007627
5/24/2018,VSAT018,2,-63.98378368,-1.982298016
5/23/2018,VSAT015,3,74.83876361,-91.03946739
5/28/2018,VSAT021,2,-69.58623055,-40.42110192
5/25/2018,VSAT005,3,59.090447,79.73351028
5/23/2018,VSAT018,5,58.92095199,82.73888456
5/22/2018,VSAT016,6,-37.41683977,-0.400857042
5/26/2018,VSAT022,2,59.65736326,-51.74659555
5/25/2018,VSAT007,4,-34.5734509,-57.52075364
5/19/2018,VSAT015,2,66.0487837,91.21882123
5/20/2018,VSAT021,1,-21.84410142,-79.15179075
5/28/2018,VSAT018,4,-88.87446952,-53.67362306
5/21/2018,VSAT002,5,-70.09176541,37.72870009
5/23/2018,VSAT006,4,98.14539708,-46.8474454
5/23/2018,VSAT001,2,82.3173113,-12.21180335
5/27/2018,VSAT007,2,13.76889336,1.017118167
5/21/2018,VSAT009,3,94.36243496,-31.05823902
5/25/2018,VSAT022,5,71.62556576,-83.75129237
5/24/2018,VSAT022,6,-30.61954254,3.610359989
5/23/2018,VSAT020,2,62.2469309,40.23513775
5/22/2018,VSAT022,5,-98.18405973,-47.54527428
5/22/2018,VSAT008,4,-50.27924227,-34.63460142
5/22/2018,VSAT014,4,91.05421193,-26.95623722
5/26/2018,VSAT018,3,-27.40005058,90.95394707
5/25/2018,VSAT005,5,-46.39174572,45.28688515
5/26/2018,VSAT023,5,-21.19141156,91.95211875
5/27/2018,VSAT005,2,36.08097481,18.4217017
5/20/2018,VSAT011,3,-83.486471,-98.41141835
5/21/2018,VSAT002,3,12.72930626,83.16391736
5/25/2018,VSAT006,6,20.0986873,-65.25871258
5/26/2018,VSAT014,4,-91.94749795,78.00738655
5/26/2018,VSAT010,6,-33.14386988,-10.63404652
5/26/2018,VSAT010,1,58.14977582,-40.79465557
5/22/2018,VSAT006,3,-28.31810306,-39.72181752
5/24/2018,VSAT002,2,-69.71694093,-69.77350503
5/19/2018,VSAT022,1,-45.81632365,94.09751205
5/27/2018,VSAT010,6,8.078057114,-13.78983487
5/25/2018,VSAT017,5,18.64833223,69.19724135
5/21/2018,VSAT014,1,38.09680431,15.49103485
5/25/2018,VSAT007,5,-80.46734723,-66.41287062
5/25/2018,VSAT020,6,-15.56989156,-32.80835833
5/23/2018,VSAT011,4,61.91272811,28.82333872
5/19/2018,VSAT006,4,-6.601967473,65.52761572
5/24/2018,VSAT023,5,75.28236124,57.56288812
5/19/2018,VSAT021,3,46.45686618,95.55240556
5/24/2018,VSAT009,2,-43.44593835,-20.85182778
5/19/2018,VSAT015,4,-65.61194648,-7.273389299
5/19/2018,VSAT012,4,42.37996686,38.49585292
5/27/2018,VSAT020,4,53.8796355,-30.2444276
5/28/2018,VSAT014,5,57.42779739,16.87151905
5/23/2018,VSAT005,3,-78.53060456,13.16152277
5/24/2018,VSAT023,2,-75.82990924,33.49661213
5/28/2018,VSAT011,4,50.13122724,-48.44798654
5/26/2018,VSAT019,1,56.57439989,-3.631859741
5/21/2018,VSAT010,5,36.20351938,83.06174558
5/20/2018,VSAT014,3,70.99573897,-20.44009013
5/23/2018,VSAT008,6,-41.08760248,-60.70630293
5/19/2018,VSAT020,3,-3.255985593,-71.49052652
5/21/2018,VSAT012,5,-26.49206037,59.50367015
5/28/2018,VSAT009,3,-1.849219122,7.341871676
5/24/2018,VSAT007,4,25.36560433,-94.42886392
5/25/2018,VSAT001,5,-12.61649885,32.67627782
5/23/2018,VSAT018,3,-96.91371675,27.67840188
5/28/2018,VSAT005,3,-37.73370028,29.32653708
5/21/2018,VSAT015,2,80.01635309,-6.117322497
5/25/2018,VSAT008,3,59.37627015,5.936299088
5/26/2018,VSAT006,3,-97.17376441,-66.03776433
5/23/2018,VSAT019,5,84.91020697,28.33528226
5/28/2018,VSAT003,1,-87.90568052,-31.04960734
5/28/2018,VSAT021,3,14.52464766,25.87870846
5/28/2018,VSAT007,4,-13.1203237,82.38186633
5/28/2018,VSAT005,4,-73.16440914,-50.83535586
5/22/2018,VSAT003,2,-25.53818951,-74.44859248
5/21/2018,VSAT010,4,-43.82924219,42.91249529
5/28/2018,VSAT019,2,-29.50963733,38.90458657
5/28/2018,VSAT018,3,23.26589028,-91.6822917
5/19/2018,VSAT004,3,-36.79047929,7.085319441
5/20/2018,VSAT014,6,27.0874466,54.99928458
5/22/2018,VSAT014,6,-31.31578914,-80.22658595
5/23/2018,VSAT006,5,65.78097987,4.714173777
5/23/2018,VSAT020,3,-5.288317716,58.08728326
5/25/2018,VSAT009,3,-73.16770201,32.1495684
5/23/2018,VSAT007,2,24.42766963,65.54608174
5/25/2018,VSAT004,1,-21.56052835,10.61865524
5/19/2018,VSAT020,1,21.17915724,31.18103029
5/22/2018,VSAT009,2,34.25594227,24.87927931
5/20/2018,VSAT001,1,-18.85511334,90.44466754
5/28/2018,VSAT014,2,-64.76834968,-39.91274518
5/24/2018,VSAT015,1,40.22237501,47.46287872
5/20/2018,VSAT011,4,75.04169356,8.578970885
5/19/2018,VSAT008,2,-98.01249487,-64.29525853
5/23/2018,VSAT009,6,56.50373958,66.42545431
5/23/2018,VSAT004,2,43.05208309,-60.56816287
5/23/2018,VSAT005,1,-70.59483402,33.80085051
5/20/2018,VSAT021,2,-85.21221322,-72.48084027
5/20/2018,VSAT017,5,-65.4129832,-1.932939014
